,Diabolo-TX,Diabolo-TY,Diabolo-TZ,stick_left-TX,stick_left-TY,stick_left-TZ,stick_right-TX,stick_right-TY,stick_right-TZ
83,0.0,0.0,0.0,-0.406293274,0.716463989,1.1203573,-0.16329759200000002,0.673575256,1.5955185550000002
84,0.0,0.0,0.0,-0.407066895,0.716569824,1.122348999,-0.163493103,0.6746715090000001,1.594049316
85,0.0,0.0,0.0,-0.40712170400000003,0.716622742,1.124433594,-0.163798248,0.675010193,1.593450317
86,0.0,0.0,0.0,-0.407323669,0.7165509640000001,1.12717749,-0.164106491,0.6754227909999999,1.592797241
87,0.0,0.0,0.0,-0.406951416,0.71627301,1.129803833,-0.164430923,0.67590741,1.592013062
88,0.0,0.0,0.0,-0.407100708,0.716298889,1.131980957,-0.164875122,0.6763129269999999,1.5912891850000002
89,0.0,0.0,0.0,-0.407923096,0.71644635,1.133922363,-0.165256607,0.676645752,1.5906201169999998
90,0.0,0.0,0.0,-0.40824130200000003,0.716377869,1.136220825,-0.165634232,0.677258301,1.589672241
91,0.0,0.0,0.0,-0.407881714,0.716261902,1.1389266359999999,-0.166029694,0.677618164,1.588909424
92,0.0,0.0,0.0,-0.408642456,0.716253601,1.140968628,-0.16642894000000003,0.678070129,1.58804187
93,0.0,0.0,0.0,-0.40826040599999996,0.715921936,1.1439384769999998,-0.166905777,0.678497437,1.587153198
94,0.0,0.0,0.0,-0.408898926,0.716035217,1.145841553,-0.167253143,0.679044678,1.586162354
95,0.0,0.0,0.0,-0.408301239,0.715890747,1.1487121580000001,-0.167723602,0.679515015,1.585193359
96,0.0,0.0,0.0,-0.40866882299999996,0.715739746,1.1512790529999999,-0.168201752,0.6800148930000001,1.584153687
97,0.0,0.0,0.0,-0.40950930799999996,0.715897949,1.1532010499999998,-0.16875874300000002,0.680477478,1.583137573
98,0.0,0.0,0.0,-0.410009644,0.715901001,1.155317139,-0.169173706,0.680928528,1.582149292
99,0.0,0.0,0.0,-0.41021209700000005,0.7155502930000001,1.158276245,-0.16975341800000002,0.681405273,1.581058838
100,0.0,0.0,0.0,-0.409456329,0.715297668,1.160876465,-0.170335602,0.6819244999999999,1.579916626
101,0.0,0.0,0.0,-0.410097321,0.715529419,1.1623731689999999,-0.17080561800000002,0.68237323,1.5788125
102,0.0,0.0,0.0,-0.410469086,0.715167114,1.165365967,-0.17129744,0.6827647090000001,1.577820435
103,0.0,0.0,0.0,-0.410714539,0.715132202,1.1679508060000001,-0.171924149,0.6834821170000001,1.576357666
104,0.0,0.0,0.0,-0.41130658,0.715089905,1.169707764,-0.172468765,0.6839458009999999,1.57517749
105,0.0,0.0,0.0,-0.411511414,0.714711914,1.1724676509999998,-0.173008499,0.68446936,1.5738919679999999
106,0.0,0.0,0.0,-0.411284943,0.7144219359999999,1.175251099,-0.173685028,0.684974548,1.5726367190000001
107,0.0,0.0,0.0,-0.411868347,0.7142404790000001,1.17753125,-0.174471039,0.684918213,1.5720656739999999
108,0.0,0.0,0.0,-0.411470795,0.714252075,1.179622314,-0.175061554,0.6854744869999999,1.5706624759999999
109,0.0,0.0,0.0,-0.41163037100000005,0.7140716549999999,1.182057495,-0.175713684,0.686055237,1.569258301
110,0.0,0.0,0.0,-0.411760956,0.71402594,1.184322144,-0.176345016,0.6865931399999999,1.5678338619999999
111,0.0,0.0,0.0,-0.41159045400000005,0.714034363,1.186236816,-0.177052628,0.687152832,1.566366699
112,0.0,0.0,0.0,-0.41192980999999995,0.713924438,1.188255737,-0.177660233,0.687691895,1.564961914
113,0.0,0.0,0.0,-0.412504456,0.7135126340000001,1.1909250489999998,-0.178337677,0.688387695,1.563272827
114,0.0,0.0,0.0,-0.412565063,0.713209534,1.193451904,-0.17875384500000002,0.687530396,1.563403076
115,0.0,0.0,0.0,-0.412720703,0.712979675,1.195864014,-0.179330612,0.689136047,1.560565674
116,0.0,0.0,0.0,-0.413005707,0.712563843,1.198416138,-0.180078949,0.6898697509999999,1.558789551
117,0.0,0.0,0.0,-0.413019257,0.7125047,1.200593872,-0.18091360499999998,0.689494202,1.55838269
118,0.0,0.0,0.0,-0.41277664199999997,0.711984558,1.2034075929999999,-0.18157991,0.69118103,1.555368286
119,0.0,0.0,0.0,-0.413059967,0.711862244,1.2057504879999998,-0.18237319899999999,0.6917901000000001,1.5536488039999998
120,0.0,0.0,0.0,-0.413386261,0.711895264,1.2072792970000001,-0.183178452,0.691906799,1.55264563
121,0.0,0.0,0.0,-0.41347403000000005,0.7115440670000001,1.209758423,-0.18387341299999999,0.693402771,1.549788086
122,0.0,0.0,0.0,-0.414120697,0.7113429569999999,1.212209595,-0.184564911,0.6939484250000001,1.548116821
123,0.0,0.0,0.0,-0.413978058,0.711208862,1.2142290040000001,-0.185419128,0.6948480220000001,1.545978149
124,0.0,0.0,0.0,-0.414163086,0.710921021,1.216546875,-0.186154358,0.695457153,1.5441317140000002
125,0.0,0.0,0.0,-0.414376129,0.7105284420000001,1.218922241,-0.18692536899999998,0.696212097,1.542124756
126,0.0,0.0,0.0,-0.414536346,0.7102909550000001,1.2213969729999998,-0.187751801,0.696940735,1.540077881
127,0.0,0.0,0.0,-0.414641663,0.710046448,1.2234991460000002,-0.188510391,0.697779846,1.5379788820000002
128,0.0,0.0,0.0,-0.41502410900000003,0.709417969,1.226189331,-0.189873199,0.698658752,1.5357493899999999
129,0.0,0.0,0.0,-0.41523031600000004,0.7092180180000001,1.229586914,-0.190594193,0.699253357,1.533803833
130,0.0,0.0,0.0,-0.415209503,0.7089563600000001,1.231887695,-0.191426865,0.700077148,1.5315917970000001
131,0.0,0.0,0.0,-0.415585144,0.708443176,1.23447522,-0.192217865,0.700785828,1.5294614260000001
132,0.0,0.0,0.0,-0.415745026,0.708076538,1.236764282,-0.193057755,0.7016646120000001,1.5271270750000001
133,0.0,0.0,0.0,-0.416101776,0.707793335,1.238741577,-0.19389300499999998,0.70248053,1.524899292
134,0.0,0.0,0.0,-0.416365204,0.707001831,1.241829712,-0.194769958,0.7033927,1.522482178
135,0.0,0.0,0.0,-0.416261688,0.706728394,1.244067871,-0.195590195,0.704139832,1.520187256
136,0.0,0.0,0.0,-0.416643372,0.706605591,1.245772583,-0.196388229,0.70513855,1.517696411
137,0.0,0.0,0.0,-0.416739594,0.706206055,1.248238159,-0.197224594,0.705866028,1.5154093020000001
138,0.0,0.0,0.0,-0.417123138,0.705843933,1.250268433,-0.198124298,0.706806641,1.512853027
139,0.0,0.0,0.0,-0.416949554,0.705477905,1.252532349,-0.19899375900000002,0.707688782,1.5103686520000001
140,0.0,0.0,0.0,-0.417105133,0.704463135,1.255947266,-0.19985345499999999,0.708587585,1.507779663
141,0.0,0.0,0.0,-0.417288635,0.704041382,1.258188477,-0.200613541,0.709429321,1.505300659
142,0.0,0.0,0.0,-0.41750412,0.7036473999999999,1.2603354489999998,-0.20152220199999998,0.710322021,1.502761841
143,0.0,0.0,0.0,-0.418046692,0.703362488,1.2621878659999999,-0.202478882,0.711453857,1.499851685
144,0.0,0.0,0.0,-0.418300842,0.702959656,1.264322876,-0.20332164,0.712450134,1.4971008300000002
145,0.0,0.0,0.0,-0.418460724,0.7024989620000001,1.266539062,-0.20415304599999998,0.713388794,1.494371216
146,0.0,0.0,0.0,-0.418165497,0.701869568,1.2691267089999998,-0.205011719,0.7142816769999999,1.4916707759999999
147,0.0,0.0,0.0,-0.418560883,0.701567139,1.270907593,-0.205861145,0.715240601,1.488892578
148,0.0,0.0,0.0,-0.418802155,0.70112738,1.273030518,-0.206688492,0.7162375489999999,1.485991089
149,0.0,0.0,0.0,-0.41921752900000003,0.700763428,1.2749171140000002,-0.20760595699999998,0.717100281,1.483238037
150,0.0,0.0,0.0,-0.419490845,0.700323181,1.277100342,-0.208440491,0.71816272,1.480258667
151,0.0,0.0,0.0,-0.41960485799999997,0.700071472,1.2789270019999999,-0.20926684599999998,0.719193787,1.477237183
152,0.0,0.0,0.0,-0.419087677,0.699316772,1.2817235109999998,-0.210262314,0.720149231,1.474281738
153,0.0,0.0,0.0,-0.419569244,0.698952209,1.283522217,-0.21107309000000002,0.721170715,1.4712491460000001
154,0.0,0.0,0.0,-0.41982016,0.698418579,1.285749634,-0.212041534,0.72216333,1.4681130370000002
155,0.0,0.0,0.0,-0.419992218,0.6980852049999999,1.2875405270000002,-0.21286785900000002,0.723194092,1.464992676
156,0.0,0.0,0.0,-0.419870941,0.697763794,1.2894656979999999,-0.213713577,0.724201294,1.461722534
157,0.0,0.0,0.0,-0.420053589,0.697061951,1.291926758,-0.21458754,0.725142212,1.4587211910000002
158,0.0,0.0,0.0,-0.420069672,0.696733276,1.293673218,-0.215484924,0.726120911,1.455542358
159,0.0,0.0,0.0,-0.420106598,0.6963479,1.2955751949999998,-0.21635527,0.727062195,1.452456787
160,0.0,0.0,0.0,-0.41976867700000003,0.696075378,1.297347778,-0.216760956,0.728062378,1.4491907960000001
161,0.0,0.0,0.0,-0.420796936,0.694820923,1.299970581,-0.218084778,0.729093018,1.445855225
162,0.0,0.0,0.0,-0.420810944,0.6947095950000001,1.3014814449999998,-0.218996353,0.730134094,1.442433228
163,0.0,0.0,0.0,-0.420976227,0.6939274289999999,1.30378772,-0.21987501499999998,0.7310130619999999,1.439259155
164,0.0,0.0,0.0,-0.420805725,0.693488892,1.305794189,-0.220763565,0.732009155,1.435915405
165,0.0,0.0,0.0,-0.42145358299999996,0.692783325,1.307825195,-0.221837418,0.733056091,1.432307861
166,0.0,0.0,0.0,-0.42109509300000003,0.692636536,1.3093474120000002,-0.22259110999999998,0.7340947879999999,1.4289345699999998
167,0.0,0.0,0.0,-0.421266968,0.692140991,1.311153442,-0.223444519,0.735026917,1.4256739500000002
168,0.0,0.0,0.0,-0.421422943,0.691585693,1.3130557859999998,-0.224453323,0.73589679,1.422170654
169,0.0,0.0,0.0,-0.422308105,0.6907766719999999,1.314848633,-0.224793549,0.7368050540000001,1.418855225
170,0.0,0.0,0.0,-0.422506409,0.690385071,1.316482178,-0.22611109899999998,0.737784485,1.415444336
171,0.0,0.0,0.0,-0.422813843,0.689892151,1.318219482,-0.227173233,0.738597717,1.411976562
172,0.0,0.0,0.0,-0.42309433,0.688883911,1.320519287,-0.227997589,0.739464111,1.4087025149999999
173,0.0,0.0,0.0,-0.423165649,0.688571167,1.322017212,-0.228678207,0.740420837,1.405462646
174,0.0,0.0,0.0,-0.42350863600000005,0.687858948,1.3239030760000001,-0.229485794,0.741350647,1.401935059
175,0.0,0.0,0.0,-0.422614624,0.6880998540000001,1.325071289,-0.230388611,0.742191101,1.3985511469999998
176,0.0,0.0,0.0,-0.423269836,0.687113953,1.327132568,-0.23069319200000002,0.7429562989999999,1.395297241
177,0.0,0.0,0.0,-0.42320669600000005,0.6868444819999999,1.328554932,-0.23211030600000002,0.7438706049999999,1.391680786
178,0.0,0.0,0.0,-0.424106445,0.685820557,1.3305104980000002,-0.233006195,0.7447035519999999,1.3882326660000002
179,0.0,0.0,0.0,-0.423812897,0.685723022,1.3318488769999999,-0.23389759799999998,0.7455192869999999,1.3847753909999998
180,0.0,0.0,0.0,-0.424165497,0.684972168,1.333675537,-0.234741379,0.746347229,1.381317871
181,0.0,0.0,0.0,-0.42507089200000003,0.684263977,1.3351148679999998,-0.23563407900000002,0.747111877,1.3777763669999998
182,0.0,0.0,0.0,-0.4252052,0.6833927,1.337174927,-0.23656514,0.747883301,1.374449463
183,0.0,0.0,0.0,-0.425576141,0.683129517,1.338383179,-0.237484467,0.748640015,1.3709139399999999
184,0.0,0.0,0.0,-0.425834747,0.6827965699999999,1.3396270750000001,-0.238363449,0.749406616,1.3675002440000001
185,0.0,0.0,0.0,-0.42605954,0.682050659,1.341404053,-0.238739059,0.750078857,1.3642197269999998
186,0.0,0.0,0.0,-0.42618078600000003,0.681893921,1.3421412350000002,-0.240245422,0.7509111329999999,1.36054248
187,0.0,0.0,0.0,-0.426712036,0.680959167,1.344419189,-0.240467392,0.7512856450000001,1.357504272
188,0.0,0.0,0.0,-0.426932953,0.680763733,1.344309082,-0.24152906799999999,0.752232849,1.353898193
189,0.0,0.0,0.0,-0.427384094,0.680416199,1.345670776,-0.243081085,0.7529322509999999,1.3502298579999998
190,0.0,0.0,0.0,-0.427839233,0.679459229,1.347839355,-0.243323288,0.753723755,1.346770996
191,0.0,0.0,0.0,-0.42795822099999997,0.679165039,1.348544312,-0.245250305,0.7543058469999999,1.342735596
192,0.0,0.0,0.0,-0.42780242900000004,0.6789927370000001,1.349458496,-0.245231232,0.755239075,1.339126099
193,0.0,0.0,0.0,-0.428528992,0.678344788,1.350557373,-0.246788101,0.756102844,1.33505835
194,0.0,0.0,0.0,-0.428542084,0.6781137079999999,1.351463257,-0.247672211,0.756477051,1.332135864
195,0.0,0.0,0.0,-0.429190247,0.677231812,1.352889038,-0.24782913199999998,0.7574768679999999,1.328412109
196,0.0,0.0,0.0,-0.429439423,0.677428162,1.353115112,-0.249440704,0.7582171019999999,1.324480713
197,0.0,0.0,0.0,-0.429742889,0.676746277,1.354449341,-0.250374496,0.75894519,1.320920044
198,0.0,0.0,0.0,-0.430136627,0.6762941889999999,1.3553607179999998,-0.25132489,0.759359985,1.317638672
199,0.0,0.0,0.0,-0.430362,0.6759005130000001,1.356298584,-0.252379272,0.7599884029999999,1.314029297
200,0.0,0.0,0.0,-0.430539093,0.67589093,1.356675171,-0.253198059,0.7607569580000001,1.310259766
201,0.0,0.0,0.0,-0.430939056,0.675166748,1.357986084,-0.25411570699999997,0.761457458,1.306706299
202,0.0,0.0,0.0,-0.43091863999999996,0.674992859,1.358758057,-0.254338348,0.761968628,1.303587402
203,0.0,0.0,0.0,-0.431675354,0.6741143190000001,1.359903198,-0.256260132,0.762827209,1.299280029
204,0.0,0.0,0.0,-0.43182327299999995,0.67414856,1.360264038,-0.257040771,0.7635625,1.295545776
205,0.0,0.0,0.0,-0.432118011,0.6740929569999999,1.3605625,-0.257282898,0.764128845,1.2924223629999998
206,0.0,0.0,0.0,-0.4322883,0.673713135,1.36140625,-0.25880172700000004,0.764812988,1.288683105
207,0.0,0.0,0.0,-0.432663666,0.673219299,1.362238281,-0.259508667,0.764828003,1.28555835
208,0.0,0.0,0.0,-0.433056061,0.6726128539999999,1.3631307369999999,-0.260449463,0.7655079960000001,1.281877686
209,0.0,0.0,0.0,-0.433338898,0.6723613279999999,1.363589966,-0.26121716300000003,0.766108887,1.2786807859999998
210,0.0,0.0,0.0,-0.433303131,0.672544128,1.3629567870000001,-0.263067657,0.766541138,1.2747875979999999
211,0.0,0.0,0.0,-0.43370578,0.672369995,1.3638790280000002,-0.263908356,0.76714624,1.271434204
212,0.0,0.0,0.0,-0.434139191,0.671660034,1.3648190919999998,-0.264075043,0.767779907,1.268109619
213,0.0,0.0,0.0,-0.434461548,0.6714843140000001,1.365047852,-0.265004303,0.768471313,1.264020752
214,0.0,0.0,0.0,-0.43460632299999996,0.6716943360000001,1.364887817,-0.266389435,0.769016479,1.2606383060000002
215,0.0,0.0,0.0,-0.434895203,0.6715144040000001,1.3650974120000001,-0.267257538,0.7695878300000001,1.2568867190000002
216,0.0,0.0,0.0,-0.435093811,0.6714313959999999,1.365172241,-0.268137878,0.770171936,1.253155518
217,0.0,0.0,0.0,-0.435394348,0.671179749,1.3653803709999999,-0.267936707,0.770983643,1.249707764
218,0.0,0.0,0.0,-0.435078094,0.671648682,1.3650439449999998,-0.268999512,0.771448975,1.245841553
219,0.0,0.0,0.0,-0.435995605,0.67067334,1.365831665,-0.269455688,0.77215979,1.242474487
220,0.0,0.0,0.0,-0.43623687699999997,0.67086438,1.365497437,-0.27017932100000003,0.7727218020000001,1.238749512
221,0.0,0.0,0.0,-0.436606995,0.670416748,1.365901123,-0.27164050300000003,0.773225464,1.235168335
222,0.0,0.0,0.0,-0.4365466,0.6706632690000001,1.365598755,-0.271864136,0.774419678,1.231183472
223,0.0,0.0,0.0,-0.436651764,0.6707797849999999,1.3649274900000001,-0.271832428,0.774661743,1.228459351
224,0.0,0.0,0.0,-0.437112,0.6707078249999999,1.364737305,-0.273173859,0.775195007,1.224902832
225,0.0,0.0,0.0,-0.43727951000000004,0.670698792,1.364623047,-0.273081909,0.7757141719999999,1.221821045
226,0.0,0.0,0.0,-0.43754016100000004,0.6709104,1.364204224,-0.274475281,0.775736633,1.218328491
227,0.0,0.0,0.0,-0.43788028,0.670641602,1.364324219,-0.27526593000000005,0.776161011,1.215307495
228,0.0,0.0,0.0,-0.43809314,0.671110291,1.363783447,-0.276602325,0.776663452,1.2116416019999998
229,0.0,0.0,0.0,-0.438371277,0.670651123,1.364238281,-0.27670532200000003,0.777072998,1.208660278
230,0.0,0.0,0.0,-0.438735046,0.670595276,1.364082275,-0.277482574,0.777537903,1.2052241209999999
231,0.0,0.0,0.0,-0.43886071800000004,0.671015747,1.362716431,-0.27818548600000004,0.7778953860000001,1.202402588
232,0.0,0.0,0.0,-0.439037354,0.671342041,1.362243774,-0.279682922,0.778317017,1.198662842
233,0.0,0.0,0.0,-0.439515717,0.670867615,1.362403198,-0.279785004,0.77877771,1.195593384
234,0.0,0.0,0.0,-0.439698792,0.671160095,1.3613576660000002,-0.28084509300000005,0.778929749,1.192649048
235,0.0,0.0,0.0,-0.440043945,0.6711486210000001,1.3610844729999998,-0.28145324699999996,0.779427856,1.1895319819999999
236,0.0,0.0,0.0,-0.440212128,0.6715405879999999,1.360163086,-0.282139648,0.779783325,1.186283325
237,0.0,0.0,0.0,-0.440378204,0.671914185,1.3589129640000002,-0.282562042,0.7800502930000001,1.183610962
238,0.0,0.0,0.0,-0.440691284,0.672041565,1.358308716,-0.283401001,0.7803955079999999,1.1802143550000002
239,0.0,0.0,0.0,-0.440984497,0.6721448360000001,1.3574121090000002,-0.284447174,0.780595947,1.177741577
240,0.0,0.0,0.0,-0.441164001,0.672581482,1.356288086,-0.28526748700000004,0.7808466190000001,1.174490845
241,0.0,0.0,0.0,-0.441271545,0.672870911,1.3552788089999999,-0.286200897,0.781060608,1.171628662
242,0.0,0.0,0.0,-0.441775146,0.673103699,1.3540932620000001,-0.287374878,0.7811997679999999,1.1693057859999998
243,0.0,0.0,0.0,-0.442001038,0.673436096,1.352955933,-0.288123779,0.781410217,1.1662741699999999
